Provincia,Partido,Localidad,Población,Adsl,Cablemódem,Dial Up,Fibra Óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
Cordoba,Río Primero,Diego De Rojas,509,0,0,0,1,0,0,1,0,1,14105060,-31,-63
Cordoba,Río Primero,El Alcalde (Est. Tala Norte),79,0,0,0,0,0,0,0,0,0,14105070,-31,-63
Cordoba,Río Primero,El Crispín,212,0,0,0,0,0,0,0,0,0,14105080,-31,-63
Cordoba,Río Primero,Esquina,184,0,0,0,1,1,0,1,0,1,14105090,-31,-63
Cordoba,Río Primero,Kilómetro 658,365,0,0,0,0,0,0,1,0,0,14105100,-31,-63
Cordoba,Río Primero,La Para,3404,0,1,0,1,1,1,1,1,1,14105110,-30,-63
Cordoba,Río Primero,La Posta,234,0,0,0,0,0,0,1,0,0,14105120,-30,-63
Cordoba,Río Primero,La Puerta,2185,0,0,0,1,0,1,1,1,1,14105130,-30,-63
Cordoba,Río Primero,La Quinta,150,0,0,0,0,0,1,1,0,0,14105140,-31,-63
Cordoba,Río Primero,Las Gramillas,109,0,0,0,0,0,0,1,0,1,14105150,-31,-63
Cordoba,Río Primero,Las Saladas,134,0,0,0,0,0,0,1,0,0,14105160,-30,-63
Cordoba,Río Primero,Maquinista Gallini,69,0,0,0,0,0,0,0,0,0,14105170,-30,-63
Cordoba,Río Primero,Monte Del Rosario,114,0,0,0,0,0,0,0,0,0,14105180,-30,-63
Cordoba,Río Primero,Montecristo,9254,1,0,0,1,1,1,1,1,1,14105190,-31,-63
Cordoba,Río Primero,Obispo Trejo,2420,0,0,0,0,0,0,0,1,1,14105200,-30,-63
Cordoba,Río Primero,Piquillín,1347,1,0,0,0,0,0,1,1,1,14105210,-31,-63
Cordoba,Río Primero,Plaza De Mercedes,67,0,0,0,0,0,0,0,0,0,14105220,-30,-63
Cordoba,Río Primero,Pueblo Comechingones,287,0,0,0,0,0,0,1,0,1,14105230,-31,-63
Cordoba,Río Primero,Río Primero,7044,1,0,0,1,0,1,1,1,1,14105240,-31,-63
Cordoba,Río Primero,Sagrada Familia,84,0,0,0,0,0,0,0,0,0,14105250,-31,-63
Cordoba,Río Primero,Santa Rosa De Río Primero,7761,1,0,0,1,0,1,1,1,1,14105260,-31,-63
Cordoba,Río Primero,Villa Fontana,938,0,0,0,1,0,1,1,0,1,14105270,-30,-63
Entre Rios,Paraná,Colonia Avellaneda,2970,1,0,0,0,0,1,1,1,1,30084060,-31,-60
Entre Rios,Paraná,Colonia Crespo,69,0,0,0,0,0,0,0,0,0,30084065,-31,-60
Entre Rios,Paraná,Colonia Merou,0,0,0,0,0,0,0,0,0,0,30084110,-31,-60
Entre Rios,Paraná,Crespo,19536,1,1,0,1,0,1,1,1,1,30084070,-32,-60
Entre Rios,Paraná,Crucesitas Séptima Sección,82,0,0,0,0,0,1,0,0,0,30084095,-31,-60
Entre Rios,Paraná,El Palenque,155,0,0,0,0,0,1,1,0,1,30084080,-31,-60
Entre Rios,Paraná,El Pingo,766,0,0,0,0,0,1,1,1,1,30084090,-31,-59
Entre Rios,Paraná,El Ramblón,0,0,0,0,0,0,0,0,0,1,30084095,-31,-60
Entre Rios,Paraná,El Ramblón,0,0,0,0,0,0,1,0,0,1,30084095,-31,-60
Entre Rios,Paraná,Hasenkamp,4805,0,1,0,1,1,1,1,1,1,30084100,-31,-59
Entre Rios,Paraná,Hernandarias,5373,0,1,0,0,0,1,1,1,1,30084110,-31,-59
Entre Rios,Paraná,La Picada,564,1,0,0,1,0,0,1,1,1,30084120,-31,-60
Entre Rios,Paraná,Las Tunas,101,0,0,0,0,0,1,0,0,0,30084130,-31,-59
Entre Rios,Paraná,María Grande,7557,0,1,1,1,0,1,1,1,1,30084140,-31,-59
Entre Rios,Paraná,Oro Verde,4116,1,1,0,0,0,1,1,1,1,30084150,-31,-60
Jujuy,Yavi,Barrios,187,0,0,0,1,0,0,0,0,0,38112010,-22,-65
Jujuy,Yavi,Cangrejillos,181,0,0,0,1,0,0,0,0,0,38112020,-22,-65
Jujuy,Yavi,El Cóndor,146,0,0,0,0,0,0,1,0,0,38112030,-22,-65
Jujuy,Yavi,La Intermedia,178,0,0,0,1,0,0,0,0,0,38112040,-22,-65
Jujuy,Yavi,La Quiaca,16874,1,0,0,1,1,1,1,0,1,38112050,-22,-65
Jujuy,Yavi,Llulluchayoc,91,0,0,0,0,0,0,0,0,0,38112060,-22,-65
Jujuy,Yavi,Pumahuasi,233,0,0,0,1,0,0,0,0,1,38112070,-22,-65
Jujuy,Yavi,San Jose,0,0,0,0,0,0,0,0,0,0,38112040,-22,-65
Jujuy,Yavi,Yavi,378,0,0,0,0,1,0,0,0,0,38112080,-22,-65
Jujuy,Yavi,Yavi Chico,33,0,0,0,1,0,0,0,0,0,38112090,-22,-65
La Pampa,Atreucó,Doblas,1586,0,1,0,1,1,1,1,0,0,42007010,-37,-64
La Pampa,Atreucó,Macachín,4814,0,0,0,1,1,1,1,0,1,42007020,-37,-63
La Pampa,Atreucó,Miguel Riglos,2034,0,0,0,1,1,1,1,0,1,42007030,-36,-63
La Pampa,Atreucó,Rolón,678,0,0,0,0,1,1,1,0,1,42007040,-37,-63
La Pampa,Atreucó,Tomas M. Anchorena,307,0,0,1,0,1,1,1,0,0,42007050,-36,-63
La Pampa,Caleu Caleu,Anzoategui,68,0,0,0,0,1,0,0,0,0,42014010,-38,-63
La Pampa,Caleu Caleu,La Adela,1904,0,1,0,0,1,1,0,1,1,42014020,-38,-64
Santiago Del Estero,Choya,Ancaján,166,0,0,0,0,0,0,0,0,0,86063010,-28,-64
Mendoza,Las Heras,Las Heras,189067,1,1,1,1,1,1,1,1,1,50049050,-32,-68
Mendoza,Las Heras,Los Penitentes,2,0,0,0,0,0,0,0,0,0,50049060,-32,-69
Mendoza,Las Heras,Panquehua,0,0,0,0,1,0,0,0,1,1,50049040,-32,-68
Mendoza,Las Heras,Papagayos,0,0,0,0,0,1,0,0,1,1,50049040,-32,-68
Mendoza,Las Heras,Polvaredas,128,0,0,0,0,0,0,0,0,0,50049080,-32,-69
Mendoza,Las Heras,Puente Del Inca,126,0,0,0,0,1,0,0,1,1,50049090,-32,-69
Mendoza,Las Heras,Punta De Vacas,18,0,0,0,0,0,0,0,0,0,50049100,-32,-69
Mendoza,Las Heras,Sierras De Encalada,0,0,0,0,0,0,0,0,1,1,50049040,-32,-68
Mendoza,Las Heras,Uspallata,3810,1,0,1,1,0,0,1,1,1,50049110,-32,-69
Mendoza,Lavalle,3 De Mayo,516,0,0,0,0,0,1,1,0,1,50056150,-32,-68
Mendoza,Lavalle,Barrio Alto Del Olvido,266,0,0,0,0,0,0,0,0,0,50056010,-32,-68
Mendoza,Lavalle,Barrio Jocolí Ii,163,0,0,0,0,0,0,0,0,0,50056020,-32,-68
Mendoza,Lavalle,Barrio La Esperanza,0,0,0,0,0,0,0,0,0,0,50056040,-32,-68
Mendoza,Lavalle,Barrio La Palmera,136,0,0,0,0,0,0,0,0,0,50056030,-32,-68
Mendoza,Lavalle,Barrio La Pega,392,0,0,0,0,0,0,1,0,0,50056040,-32,-68
Mendoza,Lavalle,Barrio Lagunas De Bartoluzzi,290,0,0,0,0,0,0,0,0,0,50056050,-32,-68
Mendoza,Lavalle,Barrio Los Jarilleros,831,0,0,0,0,0,0,0,0,0,50056060,-32,-68
Mendoza,Lavalle,Barrio Los Olivos,73,1,0,0,0,0,0,1,0,0,50056070,-32,-68
Mendoza,Lavalle,Barrio Virgen Del Rosario,211,0,0,0,0,0,0,0,0,0,50056075,-32,-68
Mendoza,Lavalle,Costa De Araujo,2816,0,0,0,1,0,1,0,1,1,50056080,-32,-68
Salta,Cafayate,Cafayate,13698,1,0,0,1,1,1,1,1,1,66021010,-26,-65
Salta,Cafayate,Tolombón,300,0,0,0,0,0,1,0,0,1,66021020,-26,-65
Salta,Capital,Atocha,730,0,0,0,1,0,1,1,1,1,66028010,-24,-65
Salta,Capital,El Tipal - La Almudena,0,0,0,0,0,1,1,0,1,1,66028010,-24,-65
Salta,Capital,La Ciénaga Y Barrio San Rafael,5342,0,0,0,0,0,1,0,0,1,66028030,-24,-65
Salta,Capital,Las Costas,442,0,0,0,0,0,1,0,1,0,66028040,-24,-65
Salta,Capital,Salta,520683,1,1,1,1,1,1,1,1,1,66028050,-24,-65
Salta,Capital,Villa San Lorenzo,7004,1,1,0,1,1,1,1,1,1,66028060,-24,-65
Salta,Cerrillos,Barrio El Congreso,0,0,0,0,1,0,0,0,0,1,66035030,-24,-65
Salta,Cerrillos,Barrio Las Tunas,0,0,0,0,1,0,0,0,0,1,66035030,-24,-65
Salta,Cerrillos,Barrio Los Olmos,0,0,0,0,0,0,0,0,0,0,66035030,-24,-65
Salta,Cerrillos,Barrio Los Pinares,0,1,0,0,1,0,1,0,0,0,66035030,-24,-65
Santiago Del Estero,Copo,Urutaú,137,0,0,0,0,0,1,0,0,1,86056090,-25,-63
Buenos Aires,General Las Heras,General Las Heras (Est. Las Heras),11331,1,1,1,1,0,1,1,1,1,6329020,-34,-58
Buenos Aires,General Las Heras,La Choza,41,0,0,0,0,0,0,0,0,0,6329030,-34,-59
Buenos Aires,General Las Heras,Lozano,0,0,0,0,0,1,0,0,0,0,6329020,-34,-59
Buenos Aires,General Las Heras,Plomer,198,0,0,0,0,0,0,1,0,0,6329050,-34,-59
Buenos Aires,General Las Heras,Villars,1147,0,1,1,1,0,0,1,0,0,6329060,-34,-58
Buenos Aires,General Lavalle,Chacras De San Clemente,0,0,0,0,0,0,1,0,0,0,6336020,-36,-56
Buenos Aires,General Lavalle,General Lavalle,1827,0,1,0,1,1,1,1,1,1,6336020,-36,-56
Buenos Aires,General Lavalle,Pavón,942,0,0,0,1,0,1,0,1,1,6336030,-36,-56
Buenos Aires,General Paz,Barrio Río Salado,265,0,0,0,0,0,0,0,0,0,6343010,-35,-58
Buenos Aires,General Paz,Loma Verde,657,0,0,0,0,0,1,1,1,1,6343020,-35,-58
Buenos Aires,General Paz,Ranchos,7916,1,0,1,1,0,1,1,1,1,6343030,-35,-58
Buenos Aires,General Paz,Villanueva (Ap. Río Salado),537,0,0,0,0,0,1,1,0,0,6343040,-35,-58
Buenos Aires,General Pinto,Colonia San Ricardo (Est. Iriarte),811,1,0,0,0,0,1,1,1,1,6351010,-34,-61
La Rioja,Arauco,Termas De Santa Teresita,124,0,0,0,0,0,0,0,0,0,46007045,-28,-66
Buenos Aires,Olavarría,Hinojo,3841,1,0,0,0,1,0,1,1,1,6595060,-36,-60
Buenos Aires,Olavarría,Olavarría,89721,1,1,1,1,1,0,1,1,1,6595070,-36,-60
Buenos Aires,Olavarría,Recalde,385,0,0,0,0,0,0,1,0,0,6595080,-36,-61
Buenos Aires,Olavarría,Santa Luisa,40,0,0,0,0,0,0,0,1,0,6595090,-37,-60
Buenos Aires,Olavarría,Sierra Chica,4812,0,1,0,0,0,0,0,1,1,6595100,-36,-60
Buenos Aires,Olavarría,Sierras Bayas,3849,1,0,1,0,0,0,1,0,0,6595110,-36,-60
Buenos Aires,Olavarría,Villa Alfredo Fortabat,3451,1,0,0,0,0,0,1,1,1,6595120,-36,-60
Buenos Aires,Olavarría,Villa Arrieta,0,0,0,0,0,0,0,0,1,1,6595080,-36,-60
Buenos Aires,Olavarría,Villa La Serranía,167,0,0,0,0,0,0,0,0,1,6595130,-36,-60
Buenos Aires,Patagones,Bahía San Blas,611,0,0,1,0,0,1,1,1,1,6602010,-40,-62
Buenos Aires,Patagones,Cardenal Cagliero,89,0,0,0,0,0,0,0,0,1,6602020,-40,-62
Buenos Aires,Patagones,Carmen De Patagones,20533,1,0,1,1,1,1,1,1,1,6602030,-40,-62
Buenos Aires,Patagones,José B. Casas,40,0,0,0,0,0,1,0,0,0,6602040,-40,-62
Buenos Aires,Patagones,Juan A. Pradere,521,0,1,0,0,0,1,0,0,1,6602050,-39,-62
Caba,Comuna 12,Coghlan,18604,1,1,1,1,1,1,1,1,1,2000010,-34,-58
Cordoba,Río Segundo,Costasacate,1480,1,0,0,1,0,1,1,1,1,14119070,-31,-63
Cordoba,Río Segundo,Impira,163,0,0,0,0,0,0,0,1,0,14119080,-31,-63
Cordoba,Río Segundo,Laguna Larga,7437,1,0,0,1,0,1,1,1,1,14119090,-31,-63
Cordoba,Río Segundo,Las Junturas,1748,1,0,0,1,1,0,1,1,1,14119100,-31,-63
Cordoba,Río Segundo,Los Chañaritos,219,1,0,0,1,0,1,0,0,1,14119110,-31,-63
Cordoba,Río Segundo,Luque,6253,1,1,0,1,0,1,1,1,1,14119120,-31,-63
Cordoba,Río Segundo,Manfredi,961,1,0,0,1,0,0,1,1,1,14119130,-31,-63
Cordoba,Río Segundo,Matorrales,972,0,0,0,0,0,0,1,1,1,14119140,-31,-63
Cordoba,Río Segundo,Oncativo,13180,1,1,0,1,0,1,1,1,1,14119150,-31,-63
Cordoba,Río Segundo,Pilar,14735,1,0,0,1,1,1,1,1,1,14119160,-31,-63
Cordoba,Río Segundo,Pozo Del Molle,5680,0,1,0,0,0,0,1,1,1,14119170,-32,-62
Cordoba,Río Segundo,Rincón,517,0,1,0,0,0,1,1,1,1,14119180,-31,-63
Cordoba,Río Segundo,Río Segundo,19713,1,0,0,1,0,1,1,1,1,14119190,-31,-63
Cordoba,Río Segundo,Santiago Temple,2779,1,1,0,0,1,1,1,1,1,14119200,-31,-63
Entre Rios,Paraná,Paraná,247139,1,1,1,1,1,1,1,1,1,30084160,-31,-60
Entre Rios,Paraná,Pueblo Bellocq (Est. Las Garzas),282,0,0,0,0,0,0,1,0,0,30084170,-31,-59
Entre Rios,Paraná,Pueblo Brugo,802,0,0,0,0,0,1,1,1,1,30084180,-31,-60
Entre Rios,Paraná,Pueblo General San Martín,296,0,0,0,0,0,0,0,0,1,30084190,-31,-60
Entre Rios,Paraná,Pueblo Moreno,0,0,0,0,0,0,0,0,0,0,30084070,-31,-60
Entre Rios,Paraná,San Benito,9105,1,1,0,0,0,1,1,1,1,30084200,-31,-60
Entre Rios,Paraná,Sauce Montrull,746,0,0,0,0,0,1,0,0,0,30084210,-31,-60
Entre Rios,Paraná,Sauce Pinto,107,0,0,0,0,0,0,1,0,0,30084220,-31,-60
Entre Rios,Paraná,Seguí,3695,1,1,0,0,1,1,1,1,1,30084230,-31,-60
Entre Rios,Paraná,Sosa,495,0,0,0,0,0,0,1,0,0,30084240,-31,-59
Entre Rios,Paraná,Tabossi,1322,0,1,0,1,0,1,1,1,1,30084250,-31,-59
Entre Rios,Paraná,Tezanos Pintos,189,0,0,0,0,0,0,1,0,0,30084260,-31,-60
Entre Rios,Paraná,Viale,9383,1,1,0,1,0,1,1,1,1,30084270,-31,-60
Entre Rios,Paraná,Villa Fontana,160,0,0,0,0,0,0,1,0,1,30084280,-31,-60
Entre Rios,Paraná,Villa Gobernador Luis F. Etchevehere,215,0,0,0,0,0,0,1,0,0,30084290,-31,-60
La Rioja,Arauco,Villa Mazán,1090,0,0,0,0,0,1,1,0,0,46007050,-28,-66
La Rioja,Capital,La Rioja,178872,1,1,1,1,1,1,1,1,1,46014010,-29,-66
La Rioja,Castro Barros,Aminga,833,0,1,0,1,0,1,1,0,0,46021010,-28,-66
La Rioja,Castro Barros,Anillaco,1573,0,1,0,1,1,0,1,0,1,46021020,-28,-66
La Rioja,Castro Barros,Anjullón,418,0,1,0,1,0,1,1,0,0,46021030,-28,-66
La Rioja,Castro Barros,Chuquis,236,0,1,0,0,0,0,0,0,0,46021040,-28,-66
La Rioja,Castro Barros,Los Molinos,244,0,1,0,0,0,1,0,0,0,46021050,-28,-66
La Rioja,Castro Barros,Pinchas,390,0,1,0,0,0,1,0,0,0,46021060,-28,-66
La Rioja,Castro Barros,San Pedro,298,0,1,0,0,0,1,1,0,0,46021070,-28,-66
La Rioja,Castro Barros,Santa Vera Cruz,123,0,0,0,0,0,1,0,0,0,46021080,-28,-66
La Rioja,Chamical,Chamical,12919,1,1,0,1,1,1,1,1,1,46035010,-30,-66
La Rioja,Chamical,Polco,80,0,0,0,0,0,0,0,0,0,46035020,-30,-66
La Rioja,Chilecito,Anguinan,0,0,0,0,0,0,0,0,0,0,46042030,-29,-67
La Rioja,Chilecito,Chilecito,33724,1,1,0,1,0,1,1,1,1,46042010,-29,-67
Mendoza,Maipú,Coquimbito,0,0,0,0,1,0,0,0,1,1,50070090,-32,-68
Mendoza,Maipú,Cruz De Piedra,1536,0,0,0,1,0,1,1,1,1,50070030,-33,-68
Mendoza,Maipú,El Pedregal,232,0,0,0,0,0,1,0,0,0,50070040,-32,-68
Mendoza,Maipú,Fray Luis Beltrán,4735,1,1,1,1,0,1,1,1,1,50070050,-33,-68
Mendoza,Maipú,General Gutierrez,0,0,0,0,1,0,0,0,1,1,50070040,-32,-68
Mendoza,Maipú,Luzuriaga,0,0,0,0,1,0,0,0,1,1,50070090,-32,-68
Mendoza,Maipú,Maipú,106662,1,1,1,1,0,1,1,1,1,50070060,-32,-68
Mendoza,Maipú,Rodeo Del Medio,12327,1,0,1,1,0,1,1,1,1,50070070,-32,-68
Mendoza,Maipú,Russell,1416,1,0,1,1,0,0,1,1,1,50070080,-33,-68
Mendoza,Maipú,San Roque,5093,1,0,1,1,0,1,1,1,1,50070090,-33,-68
Mendoza,Maipú,Villa Teresa,316,0,0,0,0,0,1,0,0,0,50070100,-33,-68
Mendoza,Malargüe,Agua Escondida,443,0,0,0,0,0,0,0,1,1,50077010,-36,-68
Salta,Cerrillos,Cerrillos,11869,1,1,0,1,1,1,1,1,1,66035010,-24,-65
Salta,Cerrillos,La Merced,7708,0,0,0,1,1,1,1,1,1,66035020,-24,-65
Salta,Cerrillos,San Agustín,743,0,0,0,0,1,1,1,0,0,66035030,-24,-65
Salta,Cerrillos,Villa Los Álamos,8587,0,0,0,0,0,0,0,1,1,66035040,-24,-65
Salta,Chicoana,Barrio Finca La Maroma,69,0,0,0,1,0,0,0,0,0,66042003,-25,-65
Salta,Chicoana,Barrio La Rotonda,989,0,0,0,1,0,1,0,0,0,66042005,-25,-65
Salta,Chicoana,Barrio Santa Teresita,721,0,0,0,1,0,0,0,0,0,66042007,-25,-65
Salta,Chicoana,Chicoana,4202,1,0,0,1,1,1,1,1,1,66042010,-25,-65
Salta,Chicoana,El Carril,9658,1,0,0,1,1,1,1,1,1,66042020,-25,-65
Salta,General Güemes,Campo Santo,5868,1,0,0,1,1,1,1,1,1,66049010,-24,-65
Salta,General Güemes,Cobos,895,0,0,0,1,0,1,0,0,1,66049020,-24,-65
Salta,General Güemes,El Bordo,5833,0,0,0,1,0,1,0,0,0,66049030,-24,-65
Tucuman,Monteros,Sargento Moya,575,0,0,0,0,0,1,0,0,0,90070070,-27,-65
Tucuman,Monteros,Soldado Maldonado,805,0,0,0,0,0,0,0,0,0,90070080,-27,-65
Buenos Aires,General Pinto,General Pinto,6557,0,0,1,0,1,0,1,1,1,6351020,-34,-61
Buenos Aires,General Pinto,Germania (Est. Mayor José Orellano),1397,1,0,0,0,0,0,0,1,1,6351030,-34,-62
Buenos Aires,General Pinto,Gunther,23,0,0,0,0,0,0,0,1,0,6351035,-34,-61
Buenos Aires,General Pinto,Villa Francia (Est. Coronel Granada),1176,0,0,0,1,1,0,1,0,1,6351040,-34,-62
Buenos Aires,General Pinto,Villa Roth (Est. Ingeniero Balbín),38,0,0,0,0,0,0,0,0,0,6351050,-34,-62
Buenos Aires,General Pueyrredón,Barrio Colinas Verdes,0,0,0,0,0,0,1,0,1,1,6351020,-37,-57
Buenos Aires,General Pueyrredón,Barrio El Boquerón,509,0,0,0,0,0,1,0,0,1,6357020,-38,-57
Buenos Aires,General Pueyrredón,Barrio El Casal,0,0,0,0,0,0,1,0,0,0,6357110,-37,-57
Buenos Aires,General Pueyrredón,Barrio El Coyunco,0,0,0,0,1,0,1,0,1,1,6357110,-37,-57
Buenos Aires,General Pueyrredón,Barrio La Gloria,415,0,0,0,0,0,1,0,1,1,6357050,-37,-57
Buenos Aires,General Pueyrredón,Barrio Santa Paula,644,0,0,0,1,0,1,0,1,1,6357060,-37,-57
Buenos Aires,General Pueyrredón,Batán,10152,1,0,0,1,1,1,1,1,1,6357070,-38,-57
Buenos Aires,General Pueyrredón,Camet,0,1,0,0,1,1,1,1,1,1,6357090,-37,-57
La Rioja,General Belgrano,Loma Blanca,731,0,0,0,0,1,0,0,0,1,46063030,-30,-66
Buenos Aires,Patagones,Stroeder,1998,0,0,1,1,0,1,1,1,1,6602060,-40,-62
Buenos Aires,Patagones,Villalonga,4517,1,0,1,1,0,1,1,1,1,6602070,-39,-62
Buenos Aires,Pehuajó,Capitán Castro,49,0,0,0,0,0,1,0,0,0,6609010,-35,-62
Buenos Aires,Pehuajó,Chiclana,0,0,0,0,0,0,1,0,1,1,6609080,-35,-61
Buenos Aires,Pehuajó,Francisco Madero,1389,0,0,1,0,0,1,1,1,1,6609030,-35,-62
Buenos Aires,Pehuajó,Inocencio Sosa,31,0,0,0,0,0,1,0,0,0,6609035,-35,-62
Buenos Aires,Pehuajó,Juan José Paso,2176,0,0,0,1,0,1,1,1,1,6609040,-35,-62
Buenos Aires,Pehuajó,Magdala,195,0,0,0,0,0,1,1,0,0,6609050,-36,-61
Buenos Aires,Pehuajó,Mones Cazón,1764,0,0,0,0,0,1,1,1,1,6609060,-36,-62
Buenos Aires,Pehuajó,Nueva Plata,206,0,0,0,0,0,1,1,0,0,6609070,-35,-61
Buenos Aires,Pehuajó,Pehuajó,31533,1,1,1,1,0,1,1,1,1,6609080,-35,-61
Buenos Aires,Pehuajó,San Bernardo (Est. Guanaco),282,0,0,0,0,0,1,1,0,0,6609090,-35,-61
Buenos Aires,Pehuajó,San Esteban,92,0,0,0,0,0,1,0,0,0,6609020,-35,-61
Buenos Aires,Pellegrini,Bocayuva,83,0,0,0,0,0,0,0,0,1,6616010,-36,-63
Buenos Aires,Pellegrini,De Bary,63,0,0,0,0,0,0,0,0,0,6616020,-36,-63
Tucuman,Monteros,Teniente Berdina,907,0,0,0,0,0,1,0,0,0,90070090,-27,-65
Caba,Comuna 12,Saavedra,50295,1,1,1,1,1,1,1,1,1,2000010,-34,-58
Cordoba,Río Segundo,Villa Del Rosario,15313,1,1,0,1,0,1,1,1,1,14119210,-31,-63
Cordoba,San Alberto,Ambul,386,0,0,0,0,0,0,1,1,1,14126010,-31,-65
Cordoba,San Alberto,Arroyo Los Patos,545,0,1,0,1,0,1,0,0,1,14126020,-31,-65
Cordoba,San Alberto,El Huayco,133,1,0,0,0,0,1,1,0,0,14126030,-31,-64
Cordoba,San Alberto,La Cortadera,10,0,0,0,1,0,0,0,0,0,14126040,-31,-65
Cordoba,San Alberto,Las Calles,320,0,0,0,1,0,1,1,0,0,14126050,-31,-64
Cordoba,San Alberto,Las Oscuras,7,0,0,0,0,0,0,0,0,0,14126060,-31,-65
Cordoba,San Alberto,Las Rabonas,591,0,0,0,0,0,1,0,0,0,14126070,-31,-64
Cordoba,San Alberto,Los Callejones,483,0,0,0,0,0,0,0,0,0,14126080,-31,-65
Cordoba,San Alberto,Mina Clavero,8487,1,1,0,1,0,0,1,1,1,14126090,-31,-65
Cordoba,San Alberto,Mussi,21,0,0,0,0,0,0,1,0,0,14126100,-31,-65
Cordoba,San Alberto,Nono,1198,1,1,0,1,0,1,1,1,1,14126110,-31,-65
Cordoba,San Alberto,Panaholma,136,0,0,0,0,0,0,0,0,1,14126120,-31,-65
Cordoba,San Alberto,San Huberto,116,0,0,0,1,0,1,0,0,0,14126130,-31,-64
Cordoba,San Alberto,San Lorenzo,122,0,0,0,0,0,1,0,1,1,14126140,-31,-65
Cordoba,San Alberto,San Martín,225,0,0,0,0,0,0,0,0,0,14126150,-31,-65
Cordoba,San Alberto,San Pedro,3361,0,0,0,1,0,1,0,0,1,14126160,-31,-65
Cordoba,San Alberto,San Vicente,658,0,0,0,1,0,1,1,0,1,14126170,-31,-65
Cordoba,San Alberto,Sauce Arriba,471,0,0,0,0,0,1,0,0,0,14126180,-31,-65
Cordoba,San Alberto,Tasna,5,0,0,0,0,0,0,0,0,0,14126190,-31,-65
Cordoba,San Alberto,Villa Cura Brochero,6351,0,1,0,1,0,1,1,1,1,14126200,-31,-65
Cordoba,San Alberto,Villa Sarmiento,5207,1,0,0,0,0,1,0,0,1,14126210,-31,-65
Cordoba,San Javier,Conlara,153,0,0,0,0,0,1,0,0,0,14133010,-32,-65
Cordoba,San Javier,Cruz Caña,186,0,0,0,0,0,1,0,0,0,14133030,-32,-65
Cordoba,San Javier,Dos Arroyos,46,0,0,0,0,0,1,0,0,0,14133040,-31,-64
Cordoba,San Javier,El Pantanillo,108,0,0,0,0,0,1,0,0,0,14133050,-31,-64
Entre Rios,Paraná,Villa Urquiza,661,1,0,0,0,0,0,1,1,1,30084300,-31,-60
Entre Rios,San Salvador,General Campos,2994,1,0,0,0,1,1,1,0,1,30088010,-31,-58
Entre Rios,San Salvador,San Salvador,12733,1,0,0,1,0,1,1,1,1,30088020,-31,-58
Entre Rios,Tala,Altamirano Sur,62,0,0,0,0,0,0,1,0,0,30091010,-32,-59
Entre Rios,Tala,Durazno,294,1,0,0,0,0,1,1,0,0,30091020,-31,-59
Entre Rios,Tala,Estación Arroyo Clé,119,0,0,0,0,0,0,0,0,0,30091030,-32,-59
Entre Rios,Tala,Gobernador Echagüe,201,0,0,0,0,0,1,1,0,0,30091040,-32,-59
Entre Rios,Tala,Gobernador Mansilla,2046,0,0,0,0,0,1,1,1,1,30091050,-32,-59
Entre Rios,Tala,Gobernador Solá,491,0,0,0,0,0,1,0,0,1,30091060,-32,-59
Entre Rios,Tala,Guardamonte,101,0,0,0,0,0,0,1,0,0,30091070,-32,-59
Entre Rios,Tala,Las Guachas,66,0,0,0,0,0,1,0,0,0,30091080,-32,-59
Entre Rios,Tala,Maciá,5870,0,1,0,0,0,1,1,1,1,30091090,-32,-59
Entre Rios,Tala,Rosario Del Tala,12801,1,0,0,1,0,0,1,1,1,30091100,-32,-59
Entre Rios,Uruguay,1º De Mayo,696,0,0,0,0,0,1,1,0,0,30098090,-32,-58
Entre Rios,Uruguay,Basavilbaso,9485,1,0,0,1,1,1,1,0,1,30098010,-32,-58
Mendoza,Malargüe,Las Leñas,9,0,0,0,1,0,0,1,1,1,50077030,-35,-70
Mendoza,Malargüe,Malargüe,21619,0,1,0,1,1,1,1,1,1,50077040,-35,-69
Mendoza,Rivadavia,Andrade,216,0,0,0,0,0,1,0,0,0,50084010,-33,-68
Mendoza,Rivadavia,Barrio Cooperativa Los Campamentos,267,0,0,0,0,0,1,0,0,1,50084020,-33,-68
Mendoza,Rivadavia,Barrio Rivadavia,408,0,0,0,0,0,1,0,0,0,50084030,-33,-68
Mendoza,Rivadavia,Cuadro Ortega,0,0,0,0,0,0,0,0,1,0,50084110,-33,-68
Mendoza,Rivadavia,El Mirador,783,0,0,0,1,0,1,0,0,0,50084040,-33,-68
Mendoza,Rivadavia,La Central,802,0,0,0,0,0,1,0,1,1,50084050,-33,-68
Mendoza,Rivadavia,La Esperanza,200,0,0,0,0,0,1,0,0,0,50084060,-33,-68
Mendoza,Rivadavia,La Florida,1518,0,0,0,0,0,1,0,0,0,50084070,-33,-68
Mendoza,Rivadavia,La Libertad,582,0,0,0,0,0,1,0,0,0,50084080,-33,-68
Mendoza,Rivadavia,Los Árboles,362,0,0,0,0,0,1,0,0,0,50084090,-33,-68
Mendoza,Rivadavia,Los Campamentos,1062,0,0,0,0,0,1,1,0,1,50084100,-33,-68
Mendoza,Rivadavia,Medrano,1598,0,0,1,0,0,1,1,1,1,50084110,-33,-68
Mendoza,Rivadavia,Mundo Nuevo,295,0,0,0,0,0,1,0,1,1,50084120,-33,-68
